tile_path,mask_path,county,label,augment,split
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000004864_03_11.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000004864_03_11.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_07_04.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_07_04.tif,Cao,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_11_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_11_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_14_18.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_14_18.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_9_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_9_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_12_09.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_12_09.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_17_13.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_17_13.tif,Daming,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_14_15.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_14_15.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000000000_10_15.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000000000_10_15.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_18_10.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_18_10.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_24_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_24_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000004864_10_06.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000004864_10_06.tif,Shuangfeng,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_14_14.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_14_14.tif,Cao,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_06_14.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_06_14.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000004864-0000000000_03_19.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000004864-0000000000_03_19.tif,Yuechi,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_16_07.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_16_07.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_05_17.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_05_17.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_5_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_5_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Handan_augmentation_25_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Handan_augmentation_25_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_14_11.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_14_11.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000000000_14_07.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000000000_14_07.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_08_12.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_08_12.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Handan_augmentation_24_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Handan_augmentation_24_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_16_07.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_16_07.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_41_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_41_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_12_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_12_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000000000-0000004864_03_06.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000000000-0000004864_03_06.tif,Yongshan,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_03_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_03_17.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_12_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_12_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_06_03.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_06_03.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_08_14.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_08_14.tif,LanpingBaiandPumi,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_18_09.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_18_09.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Sheqi_with_indices\s2_Sheqi-0000000000-0000000000_08_09.tif,D:\solar-data-china\tiles\Sheqi_mask\s2_Sheqi-0000000000-0000000000_08_09.tif,Sheqi,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_03_15.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_03_15.tif,Xuanhua,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_12_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_12_04.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_15_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_15_06.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_13_03.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_13_03.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000004864_02_02.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000004864_02_02.tif,Yiyuan,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_16_13.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_16_13.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000009728-0000004864_07_08.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000009728-0000004864_07_08.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_1_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_1_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000004864_12_02.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000004864_12_02.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_04_17.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_04_17.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_12_03.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_12_03.tif,Yanjin,0,False,train
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000000000_04_16.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000000000_04_16.tif,Jingyang,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_12_04.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_12_04.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_23_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_23_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000004864_06_13.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000004864_06_13.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_15_07.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_15_07.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_18_17.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_18_17.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_13_05.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_13_05.tif,Yiyuan,1,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000004864_05_06.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000004864_05_06.tif,Cao,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000000000-0000000000_08_19.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000000000-0000000000_08_19.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_20_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_20_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_08_09.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_08_09.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_4_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_4_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_10_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_10_1_1.tif,Augmented,1,False,train
D:\solar-data-china\tiles\Daming_with_indices\s2_Daming-0000000000-0000000000_15_10.tif,D:\solar-data-china\tiles\Daming_mask\s2_Daming-0000000000-0000000000_15_10.tif,Daming,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000004864_14_07.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000004864_14_07.tif,Cao,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_17_12.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_17_12.tif,Xuanhua,0,False,train
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000000000_14_15.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000000000_14_15.tif,Gushi,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000000000_17_19.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000000000_17_19.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000004864_09_03.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000004864_09_03.tif,Cao,0,False,train
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_01_10.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_01_10.tif,Yuanling,0,False,train
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000000000-0000000000_05_16.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000000000-0000000000_05_16.tif,Cao,0,False,train
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_07_05.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_07_05.tif,Hanbin,0,False,train
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000004864-0000004864_02_11.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000004864-0000004864_02_11.tif,Heshui,0,False,train
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_14_05.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_14_05.tif,Xuanhua,1,False,val
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000004864_06_06.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000004864_06_06.tif,Yuanling,0,False,val
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_09_14.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_09_14.tif,Yanjin,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_2_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_2_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000004864_03_04.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000004864_03_04.tif,Xuanhua,0,False,val
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000000000_05_18.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000000000_05_18.tif,Xuanhua,0,False,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000004864_05_01.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000004864_05_01.tif,Yiyuan,0,False,val
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000004864_06_04.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000004864_06_04.tif,Cao,1,False,val
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_16_14.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_16_14.tif,Yuechi,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_3_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_3_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000000000_06_17.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000000000_06_17.tif,Cao,1,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Xinxiang_augmentation_0_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Xinxiang_augmentation_0_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Cao_with_indices\s2_Cao-0000004864-0000000000_05_16.tif,D:\solar-data-china\tiles\Cao_mask\s2_Cao-0000004864-0000000000_05_16.tif,Cao,1,False,val
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_07_06.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_07_06.tif,Shuangfeng,0,False,val
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000000000-0000004864_17_09.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000000000-0000004864_17_09.tif,Yongshan,0,False,val
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_17_12.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_17_12.tif,Shuangfeng,0,False,val
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000004864_11_03.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000004864_11_03.tif,LanpingBaiandPumi,1,True,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_15_14.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_15_14.tif,Yiyuan,0,False,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000004864-0000000000_01_04.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000004864-0000000000_01_04.tif,Yiyuan,0,False,val
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000004864_17_01.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000004864_17_01.tif,Baihe,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_38_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_38_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_18_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_18_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_08_11.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_08_11.tif,Yongshan,0,False,val
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000000000_16_17.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000000000_16_17.tif,LanpingBaiandPumi,0,False,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000000000_06_19.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000000000_06_19.tif,Yiyuan,0,False,val
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_05_19.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_05_19.tif,Hanbin,0,False,val
D:\solar-data-china\tiles\Yuechi_with_indices\s2_Yuechi-0000000000-0000000000_06_16.tif,D:\solar-data-china\tiles\Yuechi_mask\s2_Yuechi-0000000000-0000000000_06_16.tif,Yuechi,0,False,val
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_06_02.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_06_02.tif,Gushi,0,False,val
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_04_12.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_04_12.tif,Xuanhua,1,False,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000004864_13_01.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000004864_13_01.tif,Yiyuan,1,False,val
D:\solar-data-china\tiles\Heshui_with_indices\s2_Heshui-0000000000-0000004864_02_14.tif,D:\solar-data-china\tiles\Heshui_mask\s2_Heshui-0000000000-0000004864_02_14.tif,Heshui,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_23_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_23_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Handan_augmentation_35_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Handan_augmentation_35_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_12_08.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_12_08.tif,Yanjin,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Loudi_augmentation_0_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Loudi_augmentation_0_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000000000-0000004864_08_14.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000000000-0000004864_08_14.tif,Xuanhua,0,False,val
D:\solar-data-china\tiles\Yanjin_with_indices\s2_Yanjin-0000000000-0000000000_03_19.tif,D:\solar-data-china\tiles\Yanjin_mask\s2_Yanjin-0000000000-0000000000_03_19.tif,Yanjin,0,False,val
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000000000-0000000000_05_12.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000000000-0000000000_05_12.tif,LanpingBaiandPumi,0,False,val
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000004864_15_02.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000004864_15_02.tif,Gushi,1,True,val
D:\solar-data-china\tiles\LanpingBaiandPumi_with_indices\s2_LanpingBaiandPumi-0000004864-0000004864_13_02.tif,D:\solar-data-china\tiles\LanpingBaiandPumi_mask\s2_LanpingBaiandPumi-0000004864-0000004864_13_02.tif,LanpingBaiandPumi,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Heze_augmentation_28_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Heze_augmentation_28_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Yuanling_with_indices\s2_Yuanling-0000004864-0000000000_15_15.tif,D:\solar-data-china\tiles\Yuanling_mask\s2_Yuanling-0000004864-0000000000_15_15.tif,Yuanling,0,False,val
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000004864-0000000000_04_04.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000004864-0000000000_04_04.tif,Jingyang,0,False,val
D:\solar-data-china\tiles\Augmented_with_indices\s2_Nanyang_augmentation_46_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Nanyang_augmentation_46_1_1.tif,Augmented,1,False,val
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000004864-0000004864_19_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000004864-0000004864_19_13.tif,Hanbin,0,False,val
D:\solar-data-china\tiles\Xuanhua_with_indices\s2_Xuanhua-0000004864-0000000000_04_11.tif,D:\solar-data-china\tiles\Xuanhua_mask\s2_Xuanhua-0000004864-0000000000_04_11.tif,Xuanhua,1,False,val
D:\solar-data-china\tiles\Jingyang_with_indices\s2_Jingyang-0000000000-0000000000_07_17.tif,D:\solar-data-china\tiles\Jingyang_mask\s2_Jingyang-0000000000-0000000000_07_17.tif,Jingyang,0,False,val
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000004864-0000000000_10_16.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000004864-0000000000_10_16.tif,Gushi,0,False,val
D:\solar-data-china\tiles\Yiyuan_with_indices\s2_Yiyuan-0000000000-0000004864_16_01.tif,D:\solar-data-china\tiles\Yiyuan_mask\s2_Yiyuan-0000000000-0000004864_16_01.tif,Yiyuan,0,False,val
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_10_13.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_10_13.tif,Hanbin,0,False,val
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000004864-0000000000_09_19.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000004864-0000000000_09_19.tif,Yongshan,0,False,val
D:\solar-data-china\tiles\Yongshan_with_indices\s2_Yongshan-0000009728-0000000000_01_10.tif,D:\solar-data-china\tiles\Yongshan_mask\s2_Yongshan-0000009728-0000000000_01_10.tif,Yongshan,0,False,val
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_19.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_19.tif,Baihe,0,False,val
D:\solar-data-china\tiles\Shuangfeng_with_indices\s2_Shuangfeng-0000000000-0000000000_16_09.tif,D:\solar-data-china\tiles\Shuangfeng_mask\s2_Shuangfeng-0000000000-0000000000_16_09.tif,Shuangfeng,0,False,val
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_14_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_14_16.tif,Baihe,0,False,val
D:\solar-data-china\tiles\Gushi_with_indices\s2_Gushi-0000000000-0000004864_17_06.tif,D:\solar-data-china\tiles\Gushi_mask\s2_Gushi-0000000000-0000004864_17_06.tif,Gushi,0,False,val
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000004864_10_03.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000004864_10_03.tif,Baihe,0,False,val
D:\solar-data-china\tiles\Hanbin_with_indices\s2_Hanbin-0000000000-0000004864_19_05.tif,D:\solar-data-china\tiles\Hanbin_mask\s2_Hanbin-0000000000-0000004864_19_05.tif,Hanbin,0,False,val
