tile_path,mask_path,county,label
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_5_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_5_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_6_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_6_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_7_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_7_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zhangjiakou_augmentation_9_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zhangjiakou_augmentation_9_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_0_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_0_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_10_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_10_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_11_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_11_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_12_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_12_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_13_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_13_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_14_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_14_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_15_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_15_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_16_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_16_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_17_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_17_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_18_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_18_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_19_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_19_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_1_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_1_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_20_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_20_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_21_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_21_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_22_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_22_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_23_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_23_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_24_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_24_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_2_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_2_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_3_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_3_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_4_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_4_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_5_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_5_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_6_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_6_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_7_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_7_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_8_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_8_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Augmented_with_indices\s2_Zibo_augmentation_9_1_1.tif,D:\solar-data-china\tiles\Augmented_mask\s2_Zibo_augmentation_9_1_1.tif,Augmented,1
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_01_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_01_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_01_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_01_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_01_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_01_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_01_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_01_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_14.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_14.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_15.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_15.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_16.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_02_17.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_02_17.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_14.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_14.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_15.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_15.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_16.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_17.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_17.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_03_18.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_03_18.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_02.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_02.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_03.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_03.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_04.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_04.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_05.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_05.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_06.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_06.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_07.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_07.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_14.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_14.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_15.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_15.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_16.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_17.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_17.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_18.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_18.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_04_19.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_04_19.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_02.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_02.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_03.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_03.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_04.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_04.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_05.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_05.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_06.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_06.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_07.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_07.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_14.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_14.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_15.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_15.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_16.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_17.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_17.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_18.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_18.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_05_19.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_05_19.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_01.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_01.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_02.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_02.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_03.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_03.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_04.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_04.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_05.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_05.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_06.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_06.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_07.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_07.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_13.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_14.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_14.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_15.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_15.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_16.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_16.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_17.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_17.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_18.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_18.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_06_19.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_06_19.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_01.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_01.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_02.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_02.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_03.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_03.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_04.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_04.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_05.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_05.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_06.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_06.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_07.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_07.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_08.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_08.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_09.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_09.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_10.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_10.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_11.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_11.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_12.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_12.tif,Baihe,0
D:\solar-data-china\tiles\Baihe_with_indices\s2_Baihe-0000000000-0000000000_07_13.tif,D:\solar-data-china\tiles\Baihe_mask\s2_Baihe-0000000000-0000000000_07_13.tif,Baihe,0
